Hospital Name,Hospital ID,State,Avg Annual Admissions,Avg Expected Readmission Rate,Avg Annual Readmissions
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,450079,Texas,57,19.6462,9
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,450079,Texas,33,15.9553,5
TITUS REGIONAL MEDICAL CENTER,450080,Texas,67,17.1373,13
TITUS REGIONAL MEDICAL CENTER,450080,Texas,39,20.6287,9
TITUS REGIONAL MEDICAL CENTER,450080,Texas,22,19.331,5
CHRISTUS SPOHN HOSPITAL BEEVILLE,450082,Texas,23,18.0232,4
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,Texas,212,18.3343,39
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,Texas,123,5.375,7
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,Texas,211,22.5146,44
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,Texas,101,20.7587,19
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,Texas,68,12.3747,7
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,Texas,146,14.2595,21
MEDICAL CITY NORTH HILLS,450087,Texas,61,17.2667,9
MEDICAL CITY NORTH HILLS,450087,Texas,84,21.2834,23
MEDICAL CITY NORTH HILLS,450087,Texas,24,18.4729,4
MEDICAL CITY NORTH HILLS,450087,Texas,26,14.8424,5
NORTH TEXAS MEDICAL CENTER,450090,Texas,41,14.671,7
FORT DUNCAN MEDICAL CENTER,450092,Texas,51,18.7146,10
FORT DUNCAN MEDICAL CENTER,450092,Texas,38,22.3582,7
FORT DUNCAN MEDICAL CENTER,450092,Texas,24,19.4945,4
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,Texas,46,18.2928,8
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,Texas,53,23.089,15
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,Texas,26,19.6648,5
PAMPA REGIONAL MEDICAL CENTER,450099,Texas,24,19.694,6
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,Texas,94,16.1151,14
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,Texas,95,20.0284,19
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,Texas,42,20.3308,6
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,Texas,43,14.1294,7
CHRISTUS MOTHER FRANCES HOSPITAL,450102,Texas,324,17.0551,50
CHRISTUS MOTHER FRANCES HOSPITAL,450102,Texas,172,4.8512,8
CHRISTUS MOTHER FRANCES HOSPITAL,450102,Texas,260,21.2848,53
CHRISTUS MOTHER FRANCES HOSPITAL,450102,Texas,112,21.0041,25
CHRISTUS MOTHER FRANCES HOSPITAL,450102,Texas,85,10.5804,6
CHRISTUS MOTHER FRANCES HOSPITAL,450102,Texas,159,13.2133,16
GUADALUPE REGIONAL MEDICAL CENTER,450104,Texas,48,14.3279,8
GUADALUPE REGIONAL MEDICAL CENTER,450104,Texas,54,17.7131,9
GUADALUPE REGIONAL MEDICAL CENTER,450104,Texas,27,14.9233,4
LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,450107,Texas,95,17.2979,17
LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,450107,Texas,92,21.3342,20
LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,450107,Texas,18,17.7119,4
LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,450107,Texas,31,16.862,6
SOUTH TEXAS HEALTH SYSTEM,450119,Texas,112,17.4891,20
SOUTH TEXAS HEALTH SYSTEM,450119,Texas,151,22.5297,32
SOUTH TEXAS HEALTH SYSTEM,450119,Texas,34,19.1497,6
SOUTH TEXAS HEALTH SYSTEM,450119,Texas,66,17.7024,15
DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,450124,Texas,18,17.2798,4
KNAPP MEDICAL CENTER,450128,Texas,62,18.1088,12
KNAPP MEDICAL CENTER,450128,Texas,50,24.3401,14
KNAPP MEDICAL CENTER,450128,Texas,23,19.2691,4
MEDICAL CENTER HOSPITAL,450132,Texas,93,16.1552,16
MEDICAL CENTER HOSPITAL,450132,Texas,100,20.5628,18
MEDICAL CENTER HOSPITAL,450132,Texas,65,19.3639,13
MEDICAL CENTER HOSPITAL,450132,Texas,22,13.435,5
MEDICAL CENTER HOSPITAL,450132,Texas,58,13.6753,11
MIDLAND MEMORIAL HOSPITAL,450133,Texas,86,15.3702,10
MIDLAND MEMORIAL HOSPITAL,450133,Texas,84,18.8007,14
MIDLAND MEMORIAL HOSPITAL,450133,Texas,40,18.167,6
MIDLAND MEMORIAL HOSPITAL,450133,Texas,51,12.1123,5
TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,450135,Texas,245,16.9796,36
TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,450135,Texas,237,21.8197,51
TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,450135,Texas,86,19.8852,21
TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,450135,Texas,36,11.4858,4
TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,450135,Texas,125,14.5796,21
BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,450137,Texas,86,18.593,15
BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,450137,Texas,99,22.0854,24
BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,450137,Texas,46,21.0101,10
BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,450137,Texas,31,11.9372,6
BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,450137,Texas,31,15.3261,5
DE TAR HOSPITAL NAVARRO,450147,Texas,87,17.7954,13
DE TAR HOSPITAL NAVARRO,450147,Texas,73,20.6532,14
DE TAR HOSPITAL NAVARRO,450147,Texas,38,19.186,9
DE TAR HOSPITAL NAVARRO,450147,Texas,44,14.5366,5
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,450148,Texas,62,16.1055,10
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,450148,Texas,30,19.8158,6
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,450148,Texas,26,16.0927,6
ADVENTHEALTH CENTRAL TEXAS,450152,Texas,72,18.1711,14
ADVENTHEALTH CENTRAL TEXAS,450152,Texas,72,20.9709,16
ADVENTHEALTH CENTRAL TEXAS,450152,Texas,32,18.795,6
ADVENTHEALTH CENTRAL TEXAS,450152,Texas,30,15.9771,4
VAL VERDE REGIONAL MEDICAL CENTER,450154,Texas,32,14.975,5
VAL VERDE REGIONAL MEDICAL CENTER,450154,Texas,35,22.5745,8
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,Texas,43,15.9723,8
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,Texas,17,21.7465,4
CHRISTUS SPOHN HOSPITAL KLEBERG,450163,Texas,13,18.316,4
MISSION REGIONAL MEDICAL CENTER,450176,Texas,118,19.0769,27
MISSION REGIONAL MEDICAL CENTER,450176,Texas,41,23.3241,11
MISSION REGIONAL MEDICAL CENTER,450176,Texas,24,19.9661,4
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,Texas,461,18.0737,81
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,Texas,63,4.6849,4
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,Texas,492,21.9923,109
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,Texas,171,20.9901,33
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,Texas,60,13.3407,9
MEMORIAL HERMANN HOSPITAL SYSTEM,450184,Texas,177,16.773,30
SCOTT & WHITE HOSPITAL BRENHAM,450187,Texas,29,13.6984,5
SCOTT & WHITE HOSPITAL BRENHAM,450187,Texas,32,17.1356,7
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,Texas,60,19.1602,9
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,Texas,191,22.5725,38
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,Texas,58,14.0047,7
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,450193,Texas,63,16.5205,10
PARIS REGIONAL MEDICAL CENTER,450196,Texas,154,16.8539,24
PARIS REGIONAL MEDICAL CENTER,450196,Texas,107,4.3116,4
PARIS REGIONAL MEDICAL CENTER,450196,Texas,135,21.7316,31
PARIS REGIONAL MEDICAL CENTER,450196,Texas,87,19.0405,14
PARIS REGIONAL MEDICAL CENTER,450196,Texas,69,15.421,8
WADLEY REGIONAL MEDICAL CENTER,450200,Texas,88,16.1961,15
WADLEY REGIONAL MEDICAL CENTER,450200,Texas,64,18.7372,9
WADLEY REGIONAL MEDICAL CENTER,450200,Texas,35,17.987,8
WADLEY REGIONAL MEDICAL CENTER,450200,Texas,22,12.3282,5
MEDICAL CITY WEATHERFORD,450203,Texas,98,17.3862,17
MEDICAL CITY WEATHERFORD,450203,Texas,66,4.1226,4
MEDICAL CITY WEATHERFORD,450203,Texas,57,21.6384,12
MEDICAL CITY WEATHERFORD,450203,Texas,29,20.897,6
MEDICAL CITY WEATHERFORD,450203,Texas,37,15.8649,8
NORTHWEST TEXAS HOSPITAL,450209,Texas,73,16.6855,10
NORTHWEST TEXAS HOSPITAL,450209,Texas,85,20.6155,13
NORTHWEST TEXAS HOSPITAL,450209,Texas,33,18.4115,4
NORTHWEST TEXAS HOSPITAL,450209,Texas,78,14.0204,9
EAST TEXAS MEDICAL CENTER - CARTHAGE,450210,Texas,29,15.1013,5
EAST TEXAS MEDICAL CENTER - CARTHAGE,450210,Texas,18,18.063,5
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,Texas,82,17.0414,13
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,Texas,87,21.0786,21
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,Texas,40,18.5565,6
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,Texas,15,12.5579,4
CHI ST LUKES HEALTH MEMORIAL LUFKIN,450211,Texas,55,14.2384,12
UNIVERSITY HEALTH SYSTEM,450213,Texas,41,17.1601,9
UNIVERSITY HEALTH SYSTEM,450213,Texas,50,21.117,8
UNIVERSITY HEALTH SYSTEM,450213,Texas,25,14.0247,4
HCA HOUSTON HEALTHCARE CONROE,450222,Texas,92,15.9716,12
HCA HOUSTON HEALTHCARE CONROE,450222,Texas,100,20.686,23
HCA HOUSTON HEALTHCARE CONROE,450222,Texas,72,18.7642,15
HCA HOUSTON HEALTHCARE CONROE,450222,Texas,50,13.7922,8
HENDRICK MEDICAL CENTER,450229,Texas,189,17.5958,33
HENDRICK MEDICAL CENTER,450229,Texas,134,4.2513,9
HENDRICK MEDICAL CENTER,450229,Texas,176,21.7845,28
HENDRICK MEDICAL CENTER,450229,Texas,114,20.8097,24
HENDRICK MEDICAL CENTER,450229,Texas,43,12.2404,6
HENDRICK MEDICAL CENTER,450229,Texas,143,15.5298,22
BAPTIST ST ANTHONY'S HOSPITAL,450231,Texas,274,15.7477,41
BAPTIST ST ANTHONY'S HOSPITAL,450231,Texas,257,19.732,52
BAPTIST ST ANTHONY'S HOSPITAL,450231,Texas,115,18.0749,20
BAPTIST ST ANTHONY'S HOSPITAL,450231,Texas,43,10.8169,6
BAPTIST ST ANTHONY'S HOSPITAL,450231,Texas,122,12.6031,17
CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,450236,Texas,60,16.7161,8
CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,450236,Texas,53,20.0764,7
CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,450236,Texas,43,20.6783,8
CHRISTUS SANTA ROSA MEDICAL CENTER,450237,Texas,202,16.1264,30
CHRISTUS SANTA ROSA MEDICAL CENTER,450237,Texas,140,3.9054,6
CHRISTUS SANTA ROSA MEDICAL CENTER,450237,Texas,239,21.0433,45
CHRISTUS SANTA ROSA MEDICAL CENTER,450237,Texas,88,19.6741,18
CHRISTUS SANTA ROSA MEDICAL CENTER,450237,Texas,142,15.1888,18
WISE REGIONAL HEALTH SYSTEM,450271,Texas,78,16.0102,12
WISE REGIONAL HEALTH SYSTEM,450271,Texas,56,20.9548,10
WISE REGIONAL HEALTH SYSTEM,450271,Texas,74,20.8386,15
WISE REGIONAL HEALTH SYSTEM,450271,Texas,29,14.3427,5
CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,450272,Texas,38,15.9865,4
CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,450272,Texas,57,18.2339,14
HARRIS HEALTH SYSTEM,450289,Texas,18,22.0034,4
TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,450292,Texas,25,18.9141,6
TEXOMA MEDICAL CENTER,450324,Texas,290,18.2293,59
TEXOMA MEDICAL CENTER,450324,Texas,241,21.8898,58
TEXOMA MEDICAL CENTER,450324,Texas,172,20.5794,35
TEXOMA MEDICAL CENTER,450324,Texas,63,12.2476,8
TEXOMA MEDICAL CENTER,450324,Texas,104,16.1143,16
OAKBEND MEDICAL CENTER,450330,Texas,53,18.6912,10
OAKBEND MEDICAL CENTER,450330,Texas,44,21.4246,8
OAKBEND MEDICAL CENTER,450330,Texas,13,22.1044,5
BAPTIST BEAUMONT HOSPITAL,450346,Texas,95,16.8911,18
BAPTIST BEAUMONT HOSPITAL,450346,Texas,56,21.4873,8
BAPTIST BEAUMONT HOSPITAL,450346,Texas,56,19.1253,10
BAPTIST BEAUMONT HOSPITAL,450346,Texas,16,13.3515,4
BAPTIST BEAUMONT HOSPITAL,450346,Texas,28,13.829,5
HUNTSVILLE MEMORIAL HOSPITAL,450347,Texas,48,15.1074,7
HUNTSVILLE MEMORIAL HOSPITAL,450347,Texas,55,18.7013,12
HUNTSVILLE MEMORIAL HOSPITAL,450347,Texas,31,18.2254,6
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,450351,Texas,36,13.8293,5
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,450351,Texas,18,17.1197,4
HUNT REGIONAL MEDICAL CENTER,450352,Texas,122,16.0351,20
HUNT REGIONAL MEDICAL CENTER,450352,Texas,137,21.1729,38
HUNT REGIONAL MEDICAL CENTER,450352,Texas,82,20.7481,15
HUNT REGIONAL MEDICAL CENTER,450352,Texas,34,13.2893,5
HOUSTON METHODIST HOSPITAL,450358,Texas,298,18.7558,55
HOUSTON METHODIST HOSPITAL,450358,Texas,129,5.4329,8
HOUSTON METHODIST HOSPITAL,450358,Texas,460,23.3163,94
HOUSTON METHODIST HOSPITAL,450358,Texas,85,20.9681,16
HOUSTON METHODIST HOSPITAL,450358,Texas,93,12.6596,14
HOUSTON METHODIST HOSPITAL,450358,Texas,104,16.5256,12
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,450372,Texas,96,15.7201,16
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,450372,Texas,102,20.4429,19
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,450372,Texas,62,18.892,9
DALLAS MEDICAL CENTER,450379,Texas,37,18.121,7
DALLAS MEDICAL CENTER,450379,Texas,20,19.2542,4
METHODIST HOSPITAL,450388,Texas,437,16.7133,74
METHODIST HOSPITAL,450388,Texas,217,4.1663,9
METHODIST HOSPITAL,450388,Texas,646,21.1324,133
METHODIST HOSPITAL,450388,Texas,139,18.3751,21
METHODIST HOSPITAL,450388,Texas,92,11.5202,11
METHODIST HOSPITAL,450388,Texas,258,14.7387,39
UT HEALTH EAST TEXAS ATHENS HOSPITAL,450389,Texas,98,15.6592,15
UT HEALTH EAST TEXAS ATHENS HOSPITAL,450389,Texas,51,21.2348,10
UT HEALTH EAST TEXAS ATHENS HOSPITAL,450389,Texas,54,18.5667,11
CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,450395,Texas,31,15.1374,6
CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,450395,Texas,33,21.1532,5
PARKVIEW REGIONAL HOSPITAL,450400,Texas,23,14.986,6
MEDICAL CENTER OF MCKINNEY,450403,Texas,106,17.2594,20
MEDICAL CENTER OF MCKINNEY,450403,Texas,78,5.1071,7
MEDICAL CENTER OF MCKINNEY,450403,Texas,107,22.4237,27
MEDICAL CENTER OF MCKINNEY,450403,Texas,48,19.6236,7
MEDICAL CENTER OF MCKINNEY,450403,Texas,27,14.1574,5
EASTLAND MEMORIAL HOSPITAL,450411,Texas,14,19.665,4
TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,450419,Texas,34,15.2733,5
HOUSTON METHODIST BAYTOWN HOSPITAL,450424,Texas,103,18.348,21
HOUSTON METHODIST BAYTOWN HOSPITAL,450424,Texas,128,21.7944,25
HOUSTON METHODIST BAYTOWN HOSPITAL,450424,Texas,56,21.2869,10
HOUSTON METHODIST BAYTOWN HOSPITAL,450424,Texas,49,15.5512,8
ST DAVID'S MEDICAL CENTER,450431,Texas,189,15.6555,29
ST DAVID'S MEDICAL CENTER,450431,Texas,420,3.7713,17
ST DAVID'S MEDICAL CENTER,450431,Texas,377,20.4956,68
ST DAVID'S MEDICAL CENTER,450431,Texas,61,18.4252,10
ST DAVID'S MEDICAL CENTER,450431,Texas,71,11.78,5
ST DAVID'S MEDICAL CENTER,450431,Texas,96,13.4873,14
NAVARRO REGIONAL HOSPITAL,450447,Texas,57,15.5108,9
NAVARRO REGIONAL HOSPITAL,450447,Texas,39,21.1096,6
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,450462,Texas,171,15.5985,23
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,450462,Texas,86,5.559,5
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,450462,Texas,219,20.5725,41
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,450462,Texas,46,19.9382,9
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,450462,Texas,81,15.197,9
MATAGORDA REGIONAL MEDICAL CENTER,450465,Texas,34,22.9936,9
WILSON N JONES REGIONAL MEDICAL CENTER,450469,Texas,55,16.422,8
WILSON N JONES REGIONAL MEDICAL CENTER,450469,Texas,73,21.0097,17
WILSON N JONES REGIONAL MEDICAL CENTER,450469,Texas,38,19.8594,6
UT HEALTH EAST TEXAS HENDERSON HOSPITAL,450475,Texas,16,17.3763,4
UT HEALTH EAST TEXAS HENDERSON HOSPITAL,450475,Texas,16,17.5512,4
WOODLAND HEIGHTS MEDICAL CENTER,450484,Texas,73,17.163,12
WOODLAND HEIGHTS MEDICAL CENTER,450484,Texas,88,21.51,18
WOODLAND HEIGHTS MEDICAL CENTER,450484,Texas,51,20.5835,10
NACOGDOCHES MEMORIAL HOSPITAL,450508,Texas,55,17.577,14
NACOGDOCHES MEMORIAL HOSPITAL,450508,Texas,54,21.5151,12
THE MEDICAL CENTER OF SOUTHEAST TEXAS,450518,Texas,61,16.8426,9
THE MEDICAL CENTER OF SOUTHEAST TEXAS,450518,Texas,66,19.4516,14
THE MEDICAL CENTER OF SOUTHEAST TEXAS,450518,Texas,36,18.1924,4
THE MEDICAL CENTER OF SOUTHEAST TEXAS,450518,Texas,28,13.3589,5
METHODIST RICHARDSON MEDICAL CENTER,450537,Texas,159,16.2215,30
METHODIST RICHARDSON MEDICAL CENTER,450537,Texas,119,19.9608,23
METHODIST RICHARDSON MEDICAL CENTER,450537,Texas,52,19.8952,15
METHODIST RICHARDSON MEDICAL CENTER,450537,Texas,57,14.4879,7
COVENANT HOSPITAL PLAINVIEW,450539,Texas,26,22.4355,7
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,450563,Texas,140,15.3897,20
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,450563,Texas,104,20.235,22
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,450563,Texas,48,18.2637,8
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,450563,Texas,43,12.7296,5
PALO PINTO GENERAL HOSPITAL,450565,Texas,30,15.1944,5
PALO PINTO GENERAL HOSPITAL,450565,Texas,14,20.4221,6
PALO PINTO GENERAL HOSPITAL,450565,Texas,24,15.9749,4
SHANNON MEDICAL CENTER,450571,Texas,202,15.4433,26
SHANNON MEDICAL CENTER,450571,Texas,56,4.1477,4
SHANNON MEDICAL CENTER,450571,Texas,146,19.587,31
SHANNON MEDICAL CENTER,450571,Texas,53,16.9415,10
SHANNON MEDICAL CENTER,450571,Texas,69,12.4105,11
WILBARGER GENERAL HOSPITAL,450584,Texas,28,14.7448,7
WILBARGER GENERAL HOSPITAL,450584,Texas,13,18.9121,5
HENDRICK MEDICAL CENTER BROWNWOOD,450587,Texas,70,15.0955,10
HENDRICK MEDICAL CENTER BROWNWOOD,450587,Texas,28,17.89,4
HENDRICK MEDICAL CENTER BROWNWOOD,450587,Texas,15,17.8194,4
LAKE GRANBURY MEDICAL CENTER,450596,Texas,102,15.6235,14
LAKE GRANBURY MEDICAL CENTER,450596,Texas,54,20.3052,8
LAKE GRANBURY MEDICAL CENTER,450596,Texas,37,20.1863,10
HILL COUNTRY MEMORIAL HOSPITAL,450604,Texas,46,14.0804,6
HILL COUNTRY MEMORIAL HOSPITAL,450604,Texas,32,18.4333,5
MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,450610,Texas,177,16.7756,31
MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,450610,Texas,91,4.5133,5
MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,450610,Texas,165,20.7771,31
MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,450610,Texas,38,17.2171,8
MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,450610,Texas,50,14.5936,6
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,Texas,165,18.689,33
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,Texas,226,22.7698,65
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,Texas,98,21.1131,23
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,Texas,35,13.5054,8
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,Texas,94,16.8679,17
MEDICAL CITY DENTON,450634,Texas,123,16.8777,27
MEDICAL CITY DENTON,450634,Texas,90,20.9878,21
MEDICAL CITY DENTON,450634,Texas,51,18.8345,10
MEDICAL CITY DENTON,450634,Texas,44,14.5148,6
HCA HOUSTON HEALTHCARE NORTHWEST,450638,Texas,34,17.044,6
HCA HOUSTON HEALTHCARE NORTHWEST,450638,Texas,49,22.352,13
HCA HOUSTON HEALTHCARE NORTHWEST,450638,Texas,25,19.4579,7
TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,450639,Texas,117,16.3835,19
TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,450639,Texas,116,20.6167,20
TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,450639,Texas,34,16.6413,7
DOCTORS HOSPITAL OF LAREDO,450643,Texas,78,18.9594,15
DOCTORS HOSPITAL OF LAREDO,450643,Texas,53,22.7033,13
DOCTORS HOSPITAL OF LAREDO,450643,Texas,32,20.3285,6
DOCTORS HOSPITAL OF LAREDO,450643,Texas,26,15.8629,5
HCA HOUSTON HEALTHCARE WEST,450644,Texas,58,19.6638,10
HCA HOUSTON HEALTHCARE WEST,450644,Texas,69,23.0698,17
HCA HOUSTON HEALTHCARE WEST,450644,Texas,21,22.533,5
HCA HOUSTON HEALTHCARE WEST,450644,Texas,19,17.1811,5
MEDICAL CITY DALLAS HOSPITAL,450647,Texas,116,15.7351,17
MEDICAL CITY DALLAS HOSPITAL,450647,Texas,58,4.2983,4
MEDICAL CITY DALLAS HOSPITAL,450647,Texas,145,20.5335,30
MEDICAL CITY DALLAS HOSPITAL,450647,Texas,49,19.3121,6
MEDICAL CITY DALLAS HOSPITAL,450647,Texas,35,12.3629,4
MEDICAL CITY DALLAS HOSPITAL,450647,Texas,46,14.4513,8
MEDICAL CITY PLANO,450651,Texas,180,16.9034,31
MEDICAL CITY PLANO,450651,Texas,93,4.1288,6
MEDICAL CITY PLANO,450651,Texas,140,21.149,24
MEDICAL CITY PLANO,450651,Texas,44,19.4879,11
MEDICAL CITY PLANO,450651,Texas,44,14.3364,7
"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",450653,Texas,25,15.8696,4
"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",450653,Texas,27,19.3555,6
STARR COUNTY MEMORIAL HOSPITAL,450654,Texas,40,17.0676,8
NACOGDOCHES MEDICAL CENTER,450656,Texas,67,16.3449,8
NACOGDOCHES MEDICAL CENTER,450656,Texas,50,20.6069,12
NACOGDOCHES MEDICAL CENTER,450656,Texas,33,18.9253,6
NACOGDOCHES MEDICAL CENTER,450656,Texas,27,14.7672,4
HCA HOUSTON HEALTHCARE MEDICAL CENTER,450659,Texas,31,24.6394,7
ODESSA REGIONAL MEDICAL CENTER,450661,Texas,43,16.4863,7
ODESSA REGIONAL MEDICAL CENTER,450661,Texas,59,19.8022,14
ODESSA REGIONAL MEDICAL CENTER,450661,Texas,25,16.846,4
VALLEY REGIONAL MEDICAL CENTER,450662,Texas,85,19.2592,20
VALLEY REGIONAL MEDICAL CENTER,450662,Texas,91,22.6436,25
VALLEY REGIONAL MEDICAL CENTER,450662,Texas,20,21.9682,7
VALLEY REGIONAL MEDICAL CENTER,450662,Texas,35,17.467,6
SIERRA MEDICAL CENTER,450668,Texas,50,16.557,9
SIERRA MEDICAL CENTER,450668,Texas,38,4.1385,4
SIERRA MEDICAL CENTER,450668,Texas,69,22.0552,13
SIERRA MEDICAL CENTER,450668,Texas,17,19.6856,4
MEDICAL CITY LEWISVILLE,450669,Texas,73,15.2994,16
MEDICAL CITY LEWISVILLE,450669,Texas,49,21.3745,11
MEDICAL CITY LEWISVILLE,450669,Texas,26,18.2334,4
MEDICAL CITY LEWISVILLE,450669,Texas,23,13.6513,4
HCA HOUSTON HEALTHCARE TOMBALL,450670,Texas,74,18.0149,15
HCA HOUSTON HEALTHCARE TOMBALL,450670,Texas,89,20.746,19
HCA HOUSTON HEALTHCARE TOMBALL,450670,Texas,36,19.2906,8
HCA HOUSTON HEALTHCARE TOMBALL,450670,Texas,33,16.3295,6
MEDICAL CITY FORT WORTH,450672,Texas,71,19.0367,15
MEDICAL CITY FORT WORTH,450672,Texas,72,22.031,18
MEDICAL CITY FORT WORTH,450672,Texas,23,22.072,4
MEDICAL CITY FORT WORTH,450672,Texas,45,15.6482,5
MEDICAL CITY ARLINGTON,450675,Texas,127,17.4128,31
MEDICAL CITY ARLINGTON,450675,Texas,114,21.8134,26
MEDICAL CITY ARLINGTON,450675,Texas,35,18.178,5
MEDICAL CITY ARLINGTON,450675,Texas,36,15.4693,4
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,450677,Texas,134,18.4271,24
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,450677,Texas,132,21.1855,29
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,450677,Texas,42,19.1791,6
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,450677,Texas,23,14.2624,5
BAYLOR SCOTT & WHITE MEDICAL CENTER-WHITE ROCK,450678,Texas,39,15.9875,5
